SKU,Description,Category,Price,City,Date,Units,Sales
B004,Goli's Travel,Books,540,Nasik,2025-01-02,37,0
B004,Goli's Travel,Books,540,Nasik,2025-01-03,25,12
B004,Goli's Travel,Books,540,Nasik,2025-01-04,37,6
B004,Goli's Travel,Books,540,Nasik,2025-01-05,31,2
B004,Goli's Travel,Books,540,Nasik,2025-01-06,27,26
B004,Goli's Travel,Books,540,Nasik,2025-01-07,36,26
B004,Goli's Travel,Books,540,Nasik,2025-01-08,25,29
B004,Goli's Travel,Books,540,Nasik,2025-01-09,28,24
B004,Goli's Travel,Books,540,Nasik,2025-01-10,32,13
B004,Goli's Travel,Books,540,Nasik,2025-01-11,33,4
B004,Goli's Travel,Books,540,Nasik,2025-01-12,25,32
B004,Goli's Travel,Books,540,Nasik,2025-01-13,25,10
B004,Goli's Travel,Books,540,Nasik,2025-01-14,22,34
B004,Goli's Travel,Books,540,Nasik,2025-01-15,28,3
B004,Goli's Travel,Books,540,Nasik,2025-01-16,25,22
B004,Goli's Travel,Books,540,Nasik,2025-01-17,30,15
B004,Goli's Travel,Books,540,Nasik,2025-01-18,28,37
B004,Goli's Travel,Books,540,Nasik,2025-01-19,24,13
B004,Goli's Travel,Books,540,Nasik,2025-01-20,31,3
B004,Goli's Travel,Books,540,Nasik,2025-01-21,34,16
B004,Goli's Travel,Books,540,Nasik,2025-01-22,30,19
B004,Goli's Travel,Books,540,Nasik,2025-01-23,32,22
B004,Goli's Travel,Books,540,Nasik,2025-01-24,27,38
B004,Goli's Travel,Books,540,Nasik,2025-01-25,30,8
B004,Goli's Travel,Books,540,Nasik,2025-01-26,35,17
B004,Goli's Travel,Books,540,Nasik,2025-01-27,33,41
B004,Goli's Travel,Books,540,Nasik,2025-01-28,23,39
B004,Goli's Travel,Books,540,Nasik,2025-01-29,32,13
B004,Goli's Travel,Books,540,Nasik,2025-01-30,28,30
B004,Goli's Travel,Books,540,Nasik,2025-01-31,32,23
B005,Story of Your Life,Books,940,Pune,2025-01-01,44,32
B005,Story of Your Life,Books,940,Pune,2025-01-02,41,7
B005,Story of Your Life,Books,940,Pune,2025-01-03,42,85
B005,Story of Your Life,Books,940,Pune,2025-01-04,42,10
B005,Story of Your Life,Books,940,Pune,2025-01-05,38,25
B005,Story of Your Life,Books,940,Pune,2025-01-06,41,34
B005,Story of Your Life,Books,940,Pune,2025-01-07,44,30
B005,Story of Your Life,Books,940,Pune,2025-01-08,48,26
B005,Story of Your Life,Books,940,Pune,2025-01-09,46,27
B005,Story of Your Life,Books,940,Pune,2025-01-10,36,4
B005,Story of Your Life,Books,940,Pune,2025-01-11,48,21
B005,Story of Your Life,Books,940,Pune,2025-01-12,42,23
B005,Story of Your Life,Books,940,Pune,2025-01-13,45,0
B005,Story of Your Life,Books,940,Pune,2025-01-14,47,21
B005,Story of Your Life,Books,940,Pune,2025-01-15,39,29
B005,Story of Your Life,Books,940,Pune,2025-01-16,48,27
B005,Story of Your Life,Books,940,Pune,2025-01-17,41,11
B005,Story of Your Life,Books,940,Pune,2025-01-18,48,30
B005,Story of Your Life,Books,940,Pune,2025-01-19,40,34
B005,Story of Your Life,Books,940,Pune,2025-01-20,38,19
B005,Story of Your Life,Books,940,Pune,2025-01-21,43,9
B005,Story of Your Life,Books,940,Pune,2025-01-22,46,17
B005,Story of Your Life,Books,940,Pune,2025-01-23,45,5
B005,Story of Your Life,Books,940,Pune,2025-01-24,47,48
B005,Story of Your Life,Books,940,Pune,2025-01-25,44,12
B005,Story of Your Life,Books,940,Pune,2025-01-26,43,25
B005,Story of Your Life,Books,940,Pune,2025-01-27,43,2
B005,Story of Your Life,Books,940,Pune,2025-01-28,41,35
B005,Story of Your Life,Books,940,Pune,2025-01-29,48,14
B005,Story of Your Life,Books,940,Pune,2025-01-30,44,47
B005,Story of Your Life,Books,940,Pune,2025-01-31,46,17
B005,Story of Your Life,Books,940,Aurangabad,2025-01-01,41,4
B005,Story of Your Life,Books,940,Aurangabad,2025-01-02,39,8
B005,Story of Your Life,Books,940,Aurangabad,2025-01-03,50,29
B005,Story of Your Life,Books,940,Aurangabad,2025-01-04,37,36
B005,Story of Your Life,Books,940,Aurangabad,2025-01-05,41,10
B005,Story of Your Life,Books,940,Aurangabad,2025-01-06,42,18
B005,Story of Your Life,Books,940,Aurangabad,2025-01-07,42,18
B005,Story of Your Life,Books,940,Aurangabad,2025-01-08,44,8
B005,Story of Your Life,Books,940,Aurangabad,2025-01-09,40,26
B005,Story of Your Life,Books,940,Aurangabad,2025-01-10,41,34
B005,Story of Your Life,Books,940,Aurangabad,2025-01-11,48,22
B005,Story of Your Life,Books,940,Aurangabad,2025-01-12,37,44
B005,Story of Your Life,Books,940,Aurangabad,2025-01-13,39,8
B005,Story of Your Life,Books,940,Aurangabad,2025-01-14,43,13
B005,Story of Your Life,Books,940,Aurangabad,2025-01-15,38,31
B005,Story of Your Life,Books,940,Aurangabad,2025-01-16,41,19
B005,Story of Your Life,Books,940,Aurangabad,2025-01-17,49,8
B005,Story of Your Life,Books,940,Aurangabad,2025-01-18,46,9
B005,Story of Your Life,Books,940,Aurangabad,2025-01-19,44,13
B005,Story of Your Life,Books,940,Aurangabad,2025-01-20,40,44
B005,Story of Your Life,Books,940,Aurangabad,2025-01-21,45,4
B005,Story of Your Life,Books,940,Aurangabad,2025-01-22,40,34
B005,Story of Your Life,Books,940,Aurangabad,2025-01-23,47,4
B005,Story of Your Life,Books,940,Aurangabad,2025-01-24,45,32
B005,Story of Your Life,Books,940,Aurangabad,2025-01-25,41,13
B005,Story of Your Life,Books,940,Aurangabad,2025-01-26,42,22
B005,Story of Your Life,Books,940,Aurangabad,2025-01-27,42,31
B005,Story of Your Life,Books,940,Aurangabad,2025-01-28,40,19
B005,Story of Your Life,Books,940,Aurangabad,2025-01-29,47,24
B005,Story of Your Life,Books,940,Aurangabad,2025-01-30,46,3
B005,Story of Your Life,Books,940,Aurangabad,2025-01-31,44,17
B005,Story of Your Life,Books,940,Nasik,2025-01-01,41,81
B005,Story of Your Life,Books,940,Nasik,2025-01-02,46,51
B005,Story of Your Life,Books,940,Nasik,2025-01-03,44,111
B005,Story of Your Life,Books,940,Nasik,2025-01-04,44,36
B005,Story of Your Life,Books,940,Nasik,2025-01-05,47,47
B005,Story of Your Life,Books,940,Nasik,2025-01-06,47,65
B005,Story of Your Life,Books,940,Nasik,2025-01-07,45,20
B005,Story of Your Life,Books,940,Nasik,2025-01-08,37,55
B005,Story of Your Life,Books,940,Nasik,2025-01-09,42,40
B005,Story of Your Life,Books,940,Nasik,2025-01-10,42,42
B005,Story of Your Life,Books,940,Nasik,2025-01-11,37,76
B005,Story of Your Life,Books,940,Nasik,2025-01-12,51,95
B005,Story of Your Life,Books,940,Nasik,2025-01-13,45,52
B005,Story of Your Life,Books,940,Nasik,2025-01-14,50,16
B005,Story of Your Life,Books,940,Nasik,2025-01-15,50,63
B005,Story of Your Life,Books,940,Nasik,2025-01-16,41,28
B005,Story of Your Life,Books,940,Nasik,2025-01-17,43,36
B005,Story of Your Life,Books,940,Nasik,2025-01-18,49,62
B005,Story of Your Life,Books,940,Nasik,2025-01-19,38,48
B005,Story of Your Life,Books,940,Nasik,2025-01-20,47,25
B005,Story of Your Life,Books,940,Nasik,2025-01-21,44,30
B005,Story of Your Life,Books,940,Nasik,2025-01-22,46,16
B005,Story of Your Life,Books,940,Nasik,2025-01-23,42,34
B005,Story of Your Life,Books,940,Nasik,2025-01-24,36,39
B005,Story of Your Life,Books,940,Nasik,2025-01-25,38,5
B005,Story of Your Life,Books,940,Nasik,2025-01-26,40,14
B005,Story of Your Life,Books,940,Nasik,2025-01-27,46,31
B005,Story of Your Life,Books,940,Nasik,2025-01-28,40,58
B005,Story of Your Life,Books,940,Nasik,2025-01-29,45,5
B005,Story of Your Life,Books,940,Nasik,2025-01-30,41,55
B005,Story of Your Life,Books,940,Nasik,2025-01-31,47,49
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-01,53,18
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-02,32,91
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-03,69,21
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-04,28,68
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-05,68,1
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-06,25,30
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-07,20,28
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-08,60,13
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-09,17,29
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-10,24,21
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-11,32,2
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-12,69,55
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-13,77,29
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-14,22,7
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-15,21,24
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-16,62,37
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-17,74,7
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-18,18,22
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-19,16,72
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-20,63,18
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-21,18,61
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-22,21,53
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-23,38,31
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-24,21,8
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-25,22,19
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-26,19,48
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-27,22,27
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-28,16,31
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-29,23,65
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-30,20,29
V001,Prince of Dholakpur,Video Games,1222,Pune,2025-01-31,20,74
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-01,37,36
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-02,31,40
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-03,43,39
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-04,33,34
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-05,41,49
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-06,43,22
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-07,40,19
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-08,37,14
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-09,44,22
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-10,38,32
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-11,38,48
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-12,36,11
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-13,41,66
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-14,42,6
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-15,40,14
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-16,42,54
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-17,32,12
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-18,30,2
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-19,45,6
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-20,27,12
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-21,13,5
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-22,13,32
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-23,17,14
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-24,13,44
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-25,16,23
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-26,15,38
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-27,17,32
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-28,13,9
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-29,18,15
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-30,15,14
V001,Prince of Dholakpur,Video Games,1222,Aurangabad,2025-01-31,15,5
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-01,34,41
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-02,44,101
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-03,52,18
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-04,44,35
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-05,41,57
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-06,51,9
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-07,44,37
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-08,46,10
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-09,45,38
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-10,42,20
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-11,43,6
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-12,36,26
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-13,43,5
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-14,46,45
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-15,47,60
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-16,47,10
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-17,43,34
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-18,37,108
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-19,50,1
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-20,46,102
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-21,43,1
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-22,37,67
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-23,50,32
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-24,48,106
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-25,45,10
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-26,36,27
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-27,35,59
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-28,46,94
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-29,50,16
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-30,42,66
V001,Prince of Dholakpur,Video Games,1222,Nasik,2025-01-31,46,26
V002,Nario,Video Games,610,Pune,2025-01-01,59,10
V002,Nario,Video Games,610,Pune,2025-01-02,64,51
V002,Nario,Video Games,610,Pune,2025-01-03,58,3
V002,Nario,Video Games,610,Pune,2025-01-04,54,39
V002,Nario,Video Games,610,Pune,2025-01-05,67,51
V002,Nario,Video Games,610,Pune,2025-01-06,65,57
V002,Nario,Video Games,610,Pune,2025-01-07,64,48
V002,Nario,Video Games,610,Pune,2025-01-08,66,39
V002,Nario,Video Games,610,Pune,2025-01-09,61,43
V002,Nario,Video Games,610,Pune,2025-01-10,62,34
V002,Nario,Video Games,610,Pune,2025-01-11,59,26
V002,Nario,Video Games,610,Pune,2025-01-12,54,57
V002,Nario,Video Games,610,Pune,2025-01-13,60,16
V002,Nario,Video Games,610,Pune,2025-01-14,57,59
V002,Nario,Video Games,610,Pune,2025-01-15,58,23
V002,Nario,Video Games,610,Pune,2025-01-16,65,66
V002,Nario,Video Games,610,Pune,2025-01-17,60,17
V002,Nario,Video Games,610,Pune,2025-01-18,56,53
V002,Nario,Video Games,610,Pune,2025-01-19,54,60
V002,Nario,Video Games,610,Pune,2025-01-20,61,42
V002,Nario,Video Games,610,Pune,2025-01-21,60,65
V002,Nario,Video Games,610,Pune,2025-01-22,57,73
V002,Nario,Video Games,610,Pune,2025-01-23,68,20
V002,Nario,Video Games,610,Pune,2025-01-24,67,95
V002,Nario,Video Games,610,Pune,2025-01-25,66,51
V002,Nario,Video Games,610,Pune,2025-01-26,55,51
V002,Nario,Video Games,610,Pune,2025-01-27,61,19
V002,Nario,Video Games,610,Pune,2025-01-28,64,15
V002,Nario,Video Games,610,Pune,2025-01-29,61,33
V002,Nario,Video Games,610,Pune,2025-01-30,59,50
V002,Nario,Video Games,610,Pune,2025-01-31,59,54
V002,Nario,Video Games,610,Aurangabad,2025-01-01,57,17
V002,Nario,Video Games,610,Aurangabad,2025-01-02,61,29
V002,Nario,Video Games,610,Aurangabad,2025-01-03,60,6
V002,Nario,Video Games,610,Aurangabad,2025-01-04,63,28
V002,Nario,Video Games,610,Aurangabad,2025-01-05,57,54
V002,Nario,Video Games,610,Aurangabad,2025-01-06,69,16
V002,Nario,Video Games,610,Aurangabad,2025-01-07,64,14
V002,Nario,Video Games,610,Aurangabad,2025-01-08,62,3
V002,Nario,Video Games,610,Aurangabad,2025-01-09,61,69
V002,Nario,Video Games,610,Aurangabad,2025-01-10,56,21
V002,Nario,Video Games,610,Aurangabad,2025-01-11,65,10
V002,Nario,Video Games,610,Aurangabad,2025-01-12,65,45
V002,Nario,Video Games,610,Aurangabad,2025-01-13,65,11
V002,Nario,Video Games,610,Aurangabad,2025-01-14,53,9
V002,Nario,Video Games,610,Aurangabad,2025-01-15,60,10
V002,Nario,Video Games,610,Aurangabad,2025-01-16,69,1
V002,Nario,Video Games,610,Aurangabad,2025-01-17,68,7
V002,Nario,Video Games,610,Aurangabad,2025-01-18,61,1
V002,Nario,Video Games,610,Aurangabad,2025-01-19,61,76
V002,Nario,Video Games,610,Aurangabad,2025-01-20,58,58
V002,Nario,Video Games,610,Aurangabad,2025-01-21,65,10
V002,Nario,Video Games,610,Aurangabad,2025-01-22,59,5
V002,Nario,Video Games,610,Aurangabad,2025-01-23,62,65
V002,Nario,Video Games,610,Aurangabad,2025-01-24,57,20
V002,Nario,Video Games,610,Aurangabad,2025-01-25,60,37
V002,Nario,Video Games,610,Aurangabad,2025-01-26,56,15
V002,Nario,Video Games,610,Aurangabad,2025-01-27,63,34
V002,Nario,Video Games,610,Aurangabad,2025-01-28,64,45
V002,Nario,Video Games,610,Aurangabad,2025-01-29,61,6
V002,Nario,Video Games,610,Aurangabad,2025-01-30,61,42
V002,Nario,Video Games,610,Aurangabad,2025-01-31,61,11
V002,Nario,Video Games,610,Nasik,2025-01-01,69,14
V002,Nario,Video Games,610,Nasik,2025-01-02,66,60
V002,Nario,Video Games,610,Nasik,2025-01-03,65,59
V002,Nario,Video Games,610,Nasik,2025-01-04,52,5
V002,Nario,Video Games,610,Nasik,2025-01-05,56,80
V002,Nario,Video Games,610,Nasik,2025-01-06,62,88
V002,Nario,Video Games,610,Nasik,2025-01-07,58,56
V002,Nario,Video Games,610,Nasik,2025-01-08,55,10
V002,Nario,Video Games,610,Nasik,2025-01-09,60,17
V002,Nario,Video Games,610,Nasik,2025-01-10,65,25
V002,Nario,Video Games,610,Nasik,2025-01-11,55,35
V002,Nario,Video Games,610,Nasik,2025-01-12,51,33
V002,Nario,Video Games,610,Nasik,2025-01-13,69,2
V002,Nario,Video Games,610,Nasik,2025-01-14,55,90
V002,Nario,Video Games,610,Nasik,2025-01-15,61,12
V002,Nario,Video Games,610,Nasik,2025-01-16,64,55
V002,Nario,Video Games,610,Nasik,2025-01-17,56,24
V002,Nario,Video Games,610,Nasik,2025-01-18,63,7
V002,Nario,Video Games,610,Nasik,2025-01-19,62,26
V002,Nario,Video Games,610,Nasik,2025-01-20,41,8
V002,Nario,Video Games,610,Nasik,2025-01-21,49,3
V002,Nario,Video Games,610,Nasik,2025-01-22,43,65
V002,Nario,Video Games,610,Nasik,2025-01-23,33,10
V002,Nario,Video Games,610,Nasik,2025-01-24,38,21
V002,Nario,Video Games,610,Nasik,2025-01-25,39,95
V002,Nario,Video Games,610,Nasik,2025-01-26,37,89
V002,Nario,Video Games,610,Nasik,2025-01-27,35,10
V002,Nario,Video Games,610,Nasik,2025-01-28,39,9
V002,Nario,Video Games,610,Nasik,2025-01-29,37,85
V002,Nario,Video Games,610,Nasik,2025-01-30,51,21
V002,Nario,Video Games,610,Nasik,2025-01-31,37,2
V003,Pacman,Video Games,112,Pune,2025-01-01,56,51
V003,Pacman,Video Games,112,Pune,2025-01-02,57,98
V003,Pacman,Video Games,112,Pune,2025-01-03,56,3
V003,Pacman,Video Games,112,Pune,2025-01-04,60,6
V003,Pacman,Video Games,112,Pune,2025-01-05,63,18
V003,Pacman,Video Games,112,Pune,2025-01-06,53,13
V003,Pacman,Video Games,112,Pune,2025-01-07,58,83
V003,Pacman,Video Games,112,Pune,2025-01-08,60,17
V003,Pacman,Video Games,112,Pune,2025-01-09,61,36
V003,Pacman,Video Games,112,Pune,2025-01-10,62,32
V003,Pacman,Video Games,112,Pune,2025-01-11,64,19
V003,Pacman,Video Games,112,Pune,2025-01-12,66,17
V003,Pacman,Video Games,112,Pune,2025-01-13,64,19
V003,Pacman,Video Games,112,Pune,2025-01-14,60,29
V003,Pacman,Video Games,112,Pune,2025-01-15,58,6
V003,Pacman,Video Games,112,Pune,2025-01-16,62,88
V003,Pacman,Video Games,112,Pune,2025-01-17,51,45
V003,Pacman,Video Games,112,Pune,2025-01-18,69,15
V003,Pacman,Video Games,112,Pune,2025-01-19,59,3
V003,Pacman,Video Games,112,Pune,2025-01-20,59,31
V003,Pacman,Video Games,112,Pune,2025-01-21,59,42
V003,Pacman,Video Games,112,Pune,2025-01-22,55,19
V003,Pacman,Video Games,112,Pune,2025-01-23,67,0
V003,Pacman,Video Games,112,Pune,2025-01-24,61,86
V003,Pacman,Video Games,112,Pune,2025-01-25,61,58
V003,Pacman,Video Games,112,Pune,2025-01-26,61,53
V003,Pacman,Video Games,112,Pune,2025-01-27,62,17
V003,Pacman,Video Games,112,Pune,2025-01-28,55,62
V003,Pacman,Video Games,112,Pune,2025-01-29,64,33
V003,Pacman,Video Games,112,Pune,2025-01-30,59,14
V003,Pacman,Video Games,112,Pune,2025-01-31,66,7
V003,Pacman,Video Games,112,Aurangabad,2025-01-01,61,13
V003,Pacman,Video Games,112,Aurangabad,2025-01-02,67,9
V003,Pacman,Video Games,112,Aurangabad,2025-01-03,60,1
V003,Pacman,Video Games,112,Aurangabad,2025-01-04,56,3
V003,Pacman,Video Games,112,Aurangabad,2025-01-05,62,14
V003,Pacman,Video Games,112,Aurangabad,2025-01-06,58,8
V003,Pacman,Video Games,112,Aurangabad,2025-01-07,66,14
V003,Pacman,Video Games,112,Aurangabad,2025-01-08,54,24
V003,Pacman,Video Games,112,Aurangabad,2025-01-09,60,17
V003,Pacman,Video Games,112,Aurangabad,2025-01-10,58,34
V003,Pacman,Video Games,112,Aurangabad,2025-01-11,52,0
V003,Pacman,Video Games,112,Aurangabad,2025-01-12,59,33
V003,Pacman,Video Games,112,Aurangabad,2025-01-13,67,16
V003,Pacman,Video Games,112,Aurangabad,2025-01-14,62,3
V003,Pacman,Video Games,112,Aurangabad,2025-01-15,64,33
V003,Pacman,Video Games,112,Aurangabad,2025-01-16,58,3
V003,Pacman,Video Games,112,Aurangabad,2025-01-17,62,12
V003,Pacman,Video Games,112,Aurangabad,2025-01-18,60,56
V003,Pacman,Video Games,112,Aurangabad,2025-01-19,53,16
V003,Pacman,Video Games,112,Aurangabad,2025-01-20,58,11
V003,Pacman,Video Games,112,Aurangabad,2025-01-21,56,5
V003,Pacman,Video Games,112,Aurangabad,2025-01-22,64,5
V003,Pacman,Video Games,112,Aurangabad,2025-01-23,57,20
V003,Pacman,Video Games,112,Aurangabad,2025-01-24,59,2
V003,Pacman,Video Games,112,Aurangabad,2025-01-25,61,7
V003,Pacman,Video Games,112,Aurangabad,2025-01-26,60,11
V003,Pacman,Video Games,112,Aurangabad,2025-01-27,57,18
V003,Pacman,Video Games,112,Aurangabad,2025-01-28,59,5
V003,Pacman,Video Games,112,Aurangabad,2025-01-29,59,52
V003,Pacman,Video Games,112,Aurangabad,2025-01-30,64,15
V003,Pacman,Video Games,112,Aurangabad,2025-01-31,61,53
V003,Pacman,Video Games,112,Nasik,2025-01-01,57,52
V003,Pacman,Video Games,112,Nasik,2025-01-02,61,19
V003,Pacman,Video Games,112,Nasik,2025-01-03,63,3
V003,Pacman,Video Games,112,Nasik,2025-01-04,51,20
V003,Pacman,Video Games,112,Nasik,2025-01-05,60,45
V003,Pacman,Video Games,112,Nasik,2025-01-06,58,41
V003,Pacman,Video Games,112,Nasik,2025-01-07,65,109
V003,Pacman,Video Games,112,Nasik,2025-01-08,63,31
V003,Pacman,Video Games,112,Nasik,2025-01-09,60,59
V003,Pacman,Video Games,112,Nasik,2025-01-10,61,112
V003,Pacman,Video Games,112,Nasik,2025-01-11,67,106
V003,Pacman,Video Games,112,Nasik,2025-01-12,55,35
V003,Pacman,Video Games,112,Nasik,2025-01-13,54,25
V003,Pacman,Video Games,112,Nasik,2025-01-14,63,5
V003,Pacman,Video Games,112,Nasik,2025-01-15,60,13
V003,Pacman,Video Games,112,Nasik,2025-01-16,65,53
V003,Pacman,Video Games,112,Nasik,2025-01-17,59,81
V003,Pacman,Video Games,112,Nasik,2025-01-18,63,29
V003,Pacman,Video Games,112,Nasik,2025-01-19,65,73
V003,Pacman,Video Games,112,Nasik,2025-01-20,39,2
V003,Pacman,Video Games,112,Nasik,2025-01-21,36,52
V003,Pacman,Video Games,112,Nasik,2025-01-22,48,8
V003,Pacman,Video Games,112,Nasik,2025-01-23,37,13
V003,Pacman,Video Games,112,Nasik,2025-01-24,37,22
V003,Pacman,Video Games,112,Nasik,2025-01-25,40,35
V003,Pacman,Video Games,112,Nasik,2025-01-26,47,16
V003,Pacman,Video Games,112,Nasik,2025-01-27,37,17
V003,Pacman,Video Games,112,Nasik,2025-01-28,41,9
V003,Pacman,Video Games,112,Nasik,2025-01-29,45,22
V003,Pacman,Video Games,112,Nasik,2025-01-30,44,18
V003,Pacman,Video Games,112,Nasik,2025-01-31,43,64
V004,LTA Wise City,Video Games,3000,Pune,2025-01-01,59,45
V004,LTA Wise City,Video Games,3000,Pune,2025-01-02,61,81
V004,LTA Wise City,Video Games,3000,Pune,2025-01-03,60,54
V004,LTA Wise City,Video Games,3000,Pune,2025-01-04,68,65
V004,LTA Wise City,Video Games,3000,Pune,2025-01-05,51,20
V004,LTA Wise City,Video Games,3000,Pune,2025-01-06,67,26
V004,LTA Wise City,Video Games,3000,Pune,2025-01-07,61,31
V004,LTA Wise City,Video Games,3000,Pune,2025-01-08,68,1
V004,LTA Wise City,Video Games,3000,Pune,2025-01-09,64,46
V004,LTA Wise City,Video Games,3000,Pune,2025-01-10,53,74
V004,LTA Wise City,Video Games,3000,Pune,2025-01-11,64,24
V004,LTA Wise City,Video Games,3000,Pune,2025-01-12,55,98
V004,LTA Wise City,Video Games,3000,Pune,2025-01-13,68,41
V004,LTA Wise City,Video Games,3000,Pune,2025-01-14,57,6
V004,LTA Wise City,Video Games,3000,Pune,2025-01-15,56,51
V004,LTA Wise City,Video Games,3000,Pune,2025-01-16,52,52
V004,LTA Wise City,Video Games,3000,Pune,2025-01-17,70,38
V004,LTA Wise City,Video Games,3000,Pune,2025-01-18,58,64
V004,LTA Wise City,Video Games,3000,Pune,2025-01-19,63,18
V004,LTA Wise City,Video Games,3000,Pune,2025-01-20,65,21
